fdc_id,description,Energy (Atwater Specific Factors) (KCAL),Protein (G),Total lipid (fat) (G),"Carbohydrate, by difference (G)","Fiber, total dietary (G)","Sugars, total including NLEA (G)",Leucine (G),"Fatty acids, total monounsaturated (G)","PUFA 18:2 n-6 c,c (LA) (G)","PUFA 18:3 n-3 c,c,c (ALA) (G)",PUFA 20:5 n-3 (EPA) (G),PUFA 22:6 n-3 (DHA) (G),"Fatty acids, total trans","Sugars, added","Fatty acids, total saturated (G)","Vitamin A, RAE (UG)","Vitamin C, total ascorbic acid (MG)",Vitamin D (D2 + D3) (UG),Vitamin E (alpha-tocopherol) (MG),Vitamin B-6 (MG),"Folate, DFE (UG)",Biotin (UG),"Magnesium, Mg (MG)","Zinc, Zn (MG)","Selenium, Se (UG)","Iron, Fe (MG)","Potassium, K (MG)",Niacin (MG),"Calcium, Ca (MG)","Copper, Cu (MG)","Iodine, I (UG)","Manganese, Mn (MG)","Molybdenum, Mo (UG)","Phosphorus, P (MG)",Thiamin (MG),Riboflavin (MG),Pantothenic acid (MG),Vitamin B-12 (UG),Sodium (mg),Added Sugars (g)
173674,"Fish, mackerel, spanish, cooked, dry heat",157.380952,23.59,6.32,0,0,0,1.917,2.139,0,0,0.294,0.952,0,0,1.801,33,1.6,0,0,0.46,1,0,38,0.62,40.6,0.74,554,5,13,0.065,0,0.012,0,271,0.13,0.21,0.87,7,66,0
173675,"Fish, milkfish, raw",147.380952,20.53,6.73,0,0,0,1.669,2.58,0,0,0,0,0,0,1.66,30,0,0,0,0.423,16,0,30,0.82,12.6,0.32,292,6.44,51,0.034,0,0.02,0,162,0.013,0.054,0.75,3.4,72,0
173676,"Fish, monkfish, raw",75.714286,14.48,1.52,0,0,0,1.177,0.24,0,0,0,0,0,0,0.34,12,1,0,0,0.24,7,0,21,0.41,36.5,0.32,400,2.1,8,0.028,0,0.024,0,200,0.025,0.06,0.15,0.9,18,0
173677,"Fish, pout, ocean, raw",78.809524,16.64,0.91,0,0,0,1.352,0.329,0,0,0,0,0,0,0.32,12,0,0,0,0.24,7,0,13,1.03,36.5,0.28,400,2.1,10,0.032,0,0.015,0,200,0.08,0.06,0.15,0.9,61,0
173678,"Fish, perch, mixed species, raw",90.714286,19.39,0.92,0,0,0,1.576,0.152,0,0,0.079,0.174,0,0,0.185,9,1.7,3,0.2,0.12,5,0,30,1.11,12.6,0.9,269,1.52,80,0.15,0,0.7,0,200,0.07,0.1,0.75,1.9,62,0
173679,"Fish, perch, mixed species, cooked, dry heat",116.666667,24.86,1.18,0,0,0,2.02,0.195,0,0,0.101,0.223,0,0,0.237,10,1.7,0,0,0.14,6,0,38,1.43,16.1,1.16,344,1.9,102,0.192,0,0.9,0,257,0.08,0.12,0.87,2.2,79,0
173680,"Fish, pike, northern, raw",87.619048,19.26,0.69,0,0,0,1.565,0.157,0,0,0.033,0.074,0,0,0.118,21,3.8,2.5,0.2,0.117,15,0,31,0.67,12.6,0.55,259,2.3,57,0.051,0,0.24,0,220,0.058,0.063,0.75,2,39,0
173681,"Fish, pollock, Alaska, cooked, dry heat (may contain additives to retain moisture)",110.47619,23.48,1.18,0,0,0,1.908,0.134,0,0,0.086,0.423,0,0,0.159,17,0,1.3,0.28,0.329,3,0,81,0.57,44.1,0.56,430,3.949,72,0.06,0,0.018,0,267,0.054,0.223,0.432,3.66,419,0
173682,"Fish, pompano, florida, raw",163.333333,18.48,9.47,0,0,0,1.502,2.586,0,0,0.175,0.393,0,0,3.509,40,0,11,0.18,0.2,15,0,27,0.72,36.5,0.6,381,3,22,0.038,0,0.013,0,195,0.56,0.12,0.75,1.3,65,0
173683,"Fish, pompano, florida, cooked, dry heat",210.238095,23.69,12.14,0,0,0,1.925,3.315,0,0,0.224,0.504,0,0,4.499,36,0,0,0,0.23,17,0,31,0.69,46.8,0.67,636,3.8,43,0.078,0,0.025,0,341,0.68,0.15,0.87,1.2,76,0
173684,"Fish, rockfish, Pacific, mixed species, raw",90,18.36,1.34,0,0,0,1.516,0.364,0.022,0.01,0.084,0.179,0.018,0,0.336,4,0,3.8,0.36,0.21,9,0,27,0.36,63,0.3,386,2.393,14,0.034,0,0.011,0,205,0.023,0.187,0.333,1.39,74,0
173685,"Fish, sablefish, smoked",255.952381,17.65,20.14,0,0,0,1.435,10.605,0,0,0.891,0.945,0,0,4.213,122,0,0,0,0.39,20,0,74,0.43,50.2,1.69,471,5.3,50,0.036,0,0.02,0,222,0.13,0.12,0.99,2,737,0
173686,"Fish, salmon, Atlantic, wild, raw",141.428571,19.84,6.34,0,0,0,1.613,2.103,0,0,0.321,1.115,0,0,0.981,12,0,0,0,0.818,25,0,29,0.64,36.5,0.8,490,7.86,12,0.25,0,0.016,0,200,0.226,0.38,1.664,3.18,44,0
173687,"Fish, salmon, chinook, smoked",116.666667,18.28,4.32,0,0,0,1.486,2.023,0,0,0.183,0.267,0,0,0.929,26,0,17.1,1.35,0.278,2,0,18,0.31,32.4,0.85,175,4.72,11,0.23,0,0.017,0,164,0.023,0.101,0.87,3.26,672,0
173688,"Fish, salmon, chinook, raw",179,19.93,10.43,0,0,0,1.63,4.399,0,0,1.008,0.944,0,0,3.1,136,4,0,1.22,0.4,30,0,95,0.44,36.5,0.25,394,8.42,26,0.041,0,0.015,0,289,0.054,0.113,0.75,1.3,47,0
173689,"Fish, salmon, chum, raw",119.52381,20.14,3.77,0,0,0,1.637,1.541,0,0,0.233,0.394,0,0,0.84,30,0,0,1.09,0.4,4,0,22,0.47,36.5,0.55,429,7,11,0.055,0,0.015,0,283,0.08,0.18,0.75,3,50,0
173690,"Fish, salmon, pink, canned, total can contents",128.333333,19.68,4.97,0,0,0,1.5,1.205,0.076,0.048,0.323,0.669,0.026,0,0.862,17,0,13.7,0.64,0.3,15,0,30,0.76,33.2,0.64,344,6.536,215,0.069,0,0.024,0,337,0.023,0.186,0.55,4.4,403,0
173691,"Fish, salmon, sockeye, raw",130.714286,22.25,4.69,0,0,0,1.837,1.371,0.151,0.047,0.251,0.471,0.019,0,0.814,49,0,14.1,0.83,0.731,6,0,30,0.46,29.8,0.43,367,8.507,9,0.064,0,0.011,0,257,0.132,0.207,1.07,4.69,78,0
173692,"Fish, salmon, sockeye, cooked, dry heat",156,26.48,5.57,0,0,0,2.185,1.864,0,0,0.299,0.56,0.023,0,0.969,58,0,16.7,0.99,0.827,7,0,36,0.55,35.5,0.52,436,10.123,11,0.076,0,0.013,0,305,0.157,0.246,1.274,4.47,92,0
173693,"Fish, salmon, sockeye, canned, drained solids",167,23.59,7.39,0,0,0,1.832,2.494,0.117,0.054,0.518,0.749,0.04,0,1.44,55,0,21,2.07,0.119,4,0,31,0.84,34.3,0.65,314,7.621,232,0.072,0,0.029,0,338,0.032,0.212,0.535,5.5,408,0
173694,"Fish, sea bass, mixed species, cooked, dry heat",123.571429,23.63,2.56,0,0,0,1.921,0.544,0,0,0.206,0.556,0,0,0.655,64,0,0,0,0.46,6,0,53,0.52,46.8,0.37,328,1.9,13,0.024,0,0.02,0,248,0.13,0.15,0.87,0.3,87,0
173695,"Fish, seatrout, mixed species, raw",103.571429,16.74,3.61,0,0,0,1.361,0.884,0,0,0.165,0.207,0,0,1.009,30,0,0,0,0.4,5,0,31,0.45,36.5,0.27,341,2.4,17,0.03,0,0.015,0,250,0.06,0.17,0.75,3,58,0
173696,"Fish, shad, american, raw",196.190476,16.93,13.77,0,0,0,1.376,5.724,0,0,1.086,1.321,0,0,3.126,32,0,4.8,1.22,0.4,15,0,30,0.37,36.5,0.97,384,8.4,47,0.064,0,0.042,0,272,0.15,0.24,0.75,0.15,51,0
173697,"Fish, shark, mixed species, raw",129.52381,20.98,4.51,0,0,0,1.705,1.808,0,0,0.316,0.527,0,0,0.925,70,0,0.6,1,0.4,3,0,49,0.43,36.5,0.84,160,2.938,34,0.033,0,0.015,0,210,0.042,0.062,0.695,1.49,79,0
173698,"Fish, snapper, mixed species, raw",99.52381,20.51,1.34,0,0,0,1.667,0.251,0,0,0.051,0.26,0,0,0.285,32,1.6,10.2,0.96,0.4,5,0,32,0.36,38.2,0.18,417,0.284,32,0.028,0,0.013,0,198,0.046,0.003,0.75,3,64,0
173699,"Fish, snapper, mixed species, cooked, dry heat",127.619048,26.3,1.72,0,0,0,2.137,0.322,0,0,0.048,0.273,0,0,0.365,35,1.6,0,0,0.46,6,0,37,0.44,49,0.24,522,0.346,40,0.046,0,0.017,0,201,0.053,0.004,0.87,3.5,57,0
173700,"Fish, spot, raw",122.619048,18.51,4.9,0,0,0,1.505,1.33,0,0,0.22,0.41,0,0,1.45,30,0,0,0,0.4,5,0,42,0.51,36.5,0.32,496,7,14,0.046,0,0.035,0,186,0.16,0.22,0.75,3,29,0
173701,"Fish, sturgeon, mixed species, raw",104.52381,16.14,4.04,0,0,0,1.312,1.939,0,0,0.194,0.093,0,0,0.915,210,0,10.3,0.5,0.2,15,0,35,0.42,12.6,0.7,284,8.3,13,0.041,0,0.025,0,211,0.07,0.07,0.75,2.2,54,0
173702,"Fish, surimi",98.571429,15.18,0.9,6.85,0,0,1.202,0.149,0,0,0.157,0.241,0,0,0.191,20,0,0,0.63,0.03,2,0,43,0.33,28.1,0.26,112,0.22,9,0.032,0,0.011,0,282,0.02,0.021,0.07,1.6,143,0
173703,"Fish, swordfish, raw",143.333333,19.66,6.65,0,0,0,1.609,3.004,0.047,0.027,0.108,0.648,0.047,0,1.614,36,0,13.9,2.02,0.543,2,0,29,0.66,57.4,0.38,418,7.76,5,0.039,0,0.011,0,255,0.075,0.053,0.35,1.7,81,0
173704,"Fish, swordfish, cooked, dry heat",172,23.45,7.93,0,0,0,1.919,3.544,0,0,0.127,0.772,0.056,0,1.911,43,0,16.6,2.41,0.615,2,0,35,0.78,68.5,0.45,499,9.254,6,0.046,0,0.013,0,304,0.089,0.063,0.417,1.62,97,0
173705,"Fish, tilefish, raw",95.714286,17.5,2.31,0,0,0,1.422,0.571,0,0,0.085,0.345,0,0,0.441,18,0,0,0,0.26,15,0,28,0.37,36.5,0.25,433,2.9,26,0.041,0,0.01,0,187,0.12,0.16,0.75,2.2,53,0
173706,"Fish, tuna, fresh, bluefin, raw",143.333333,23.33,4.9,0,0,0,1.896,1.6,0,0,0.283,0.89,0,0,1.257,655,0,5.7,1,0.455,2,0,50,0.6,36.5,1.02,252,8.654,8,0.086,0,0.015,0,254,0.241,0.251,1.054,9.43,39,0
173707,"Fish, tuna, fresh, bluefin, cooked, dry heat",183.333333,29.91,6.28,0,0,0,2.431,2.053,0,0,0.363,1.141,0,0,1.612,757,0,0,0,0.525,2,0,64,0.77,46.8,1.31,323,10.54,10,0.11,0,0.02,0,326,0.278,0.306,1.37,10.88,50,0
173708,"Fish, tuna, light, canned in oil, drained solids",198,29.13,8.21,0,0,0,2.368,2.949,0,0,0.027,0.101,0,0,1.534,23,0,6.7,0.87,0.11,5,0,31,0.9,76,1.39,207,12.4,13,0.071,0,0.015,0,311,0.038,0.12,0.37,2.2,416,0
173709,"Fish, tuna, light, canned in water, drained solids (Includes foods for USDA's Food Distribution Program)",86,19.44,0.96,0,0,0,1.514,0.107,0.014,0.002,0.028,0.196,0.002,0,0.211,17,0,1.2,0.33,0.319,4,0,23,0.69,70.6,1.63,179,10.136,17,0.05,0,0.019,0,139,0.03,0.084,0.148,2.55,247,0
173710,"Fish, turbot, european, raw",94.52381,16.05,2.95,0,0,0,1.305,0.61,0,0,0,0,0,0,0.75,11,1.7,0,0,0.21,8,0,51,0.22,36.5,0.36,238,2.2,18,0.037,0,0.017,0,129,0.066,0.08,0.57,2.2,150,0
173711,"Fish, whitefish, mixed species, raw",133.571429,19.09,5.86,0,0,0,1.551,1.996,0,0,0.317,0.941,0,0,0.906,36,0,12,0.2,0.3,15,0,33,0.99,12.6,0.37,317,3,26,0.072,0,0.067,0,270,0.14,0.12,0.75,1,51,0
173712,"Fish, whitefish, mixed species, smoked",107.619048,23.4,0.93,0,0,0,1.902,0.278,0,0,0.048,0.156,0,0,0.228,57,0,12.8,0.21,0.389,7,0,23,0.49,13.5,0.5,423,2.4,18,0.315,0,0.034,0,132,0.032,0.101,0.104,3.26,1019,0
173713,"Fish, whiting, mixed species, raw",89.761905,18.31,1.31,0,0,0,1.488,0.279,0,0,0.093,0.131,0,0,0.247,30,0,1.4,0.3,0.156,13,0,21,0.88,32.1,0.34,249,1.3,48,0.031,0,0.104,0,222,0.056,0.046,0.216,2.3,72,0
173714,"Fish, catfish, channel, wild, cooked, dry heat",104.52381,18.47,2.85,0,0,0,1.502,1.099,0,0,0.1,0.137,0,0,0.744,15,0.8,0,0,0.106,10,0,28,0.61,14.3,0.35,419,2.385,11,0.039,0,0.027,0,304,0.227,0.067,0.91,2.9,50,0
173715,"Fish, salmon, coho, farmed, raw",159.285714,21.27,7.67,0,0,0,1.729,3.33,0,0,0.385,0.821,0,0,1.816,56,1.1,0,0,0.66,13,0,31,0.43,12.6,0.34,450,6.813,12,0.048,0,0.012,0,292,0.09,0.11,1.14,2.67,47,0
173716,"Fish, salmon, coho, farmed, cooked, dry heat",177.380952,24.3,8.23,0,0,0,1.975,3.618,0,0,0.408,0.871,0,0,1.944,59,1.5,0,0,0.568,14,0,34,0.47,14.1,0.39,460,7.393,12,0.089,0,0.021,0,332,0.1,0.113,1.273,3.17,52,0
173717,"Fish, trout, rainbow, farmed, raw",141,19.94,6.18,0,0,0,1.696,1.979,0.466,0.059,0.217,0.516,0.047,0,1.383,84,2.9,15.9,2.34,0.34,11,0,25,0.45,23.6,0.31,377,5.567,25,0.046,0,0.011,0,226,0.12,0.09,1.667,4.3,51,0
173718,"Fish, trout, rainbow, farmed, cooked, dry heat",167.619048,23.8,7.38,0,0,0,2.025,2.363,0,0,0.259,0.616,0.056,0,1.651,100,2.9,19,2.79,0.386,12,0,30,0.54,28.1,0.36,450,6.646,30,0.055,0,0.013,0,270,0.143,0.107,1.99,4.11,61,0
173719,"Fish, salmon, coho, wild, cooked, dry heat",138.571429,23.45,4.3,0,0,0,1.906,1.581,0,0,0.401,0.658,0,0,1.054,51,1.4,11.3,0.92,0.568,13,0,33,0.56,38,0.61,434,7.95,45,0.071,0,0.019,0,322,0.075,0.14,0.81,5,58,0
173720,"Mollusks, conch, baked or broiled",130,26.3,1.2,1.7,0,0,0,0.334,0,0,0.048,0.072,0,0,0.37,7,0,0,6.33,0.06,179,0,238,1.71,40.3,1.41,163,1.04,98,0.435,0,0,0,217,0.06,0.08,0,5.25,153,0
173721,"Salmon nuggets, breaded, frozen, heated",211.190476,12.69,11.72,13.96,0,0,0,4.625,0,0,0.055,0.441,0,0,1.57,0,0,0,0,0.222,11,0,20,0.52,0,1.24,165,4.527,8,0.077,0,0.118,0,176,0.207,0.156,0.523,2.07,173,0
173722,"Salmon nuggets, cooked as purchased, unheated",188.333333,11.97,10.43,11.85,0,0,0,4.33,0,0,0.05,0.413,0,0,1.497,0,0,0,0,0.22,11,0,20,0.46,0,1.46,161,5.948,9,0.069,0,0.106,0,173,0.195,0.14,0.52,2.18,167,0
173723,"Salmon, sockeye, canned, drained solids, without skin and bones",157.619048,26.33,5.87,0,0,0,2.045,1.925,0.093,0.043,0.437,0.699,0.032,0,1.211,56,0,21.5,2.09,0.12,4,0,24,0.58,34.6,0.48,312,7.689,37,0.07,0,0.011,0,236,0.033,0.214,0,5.54,386,0
173724,"Fish, Salmon, pink, canned, drained solids, without skin and bones",136,24.62,4.21,0,0,0,1.877,0.971,0.06,0.039,0.274,0.681,0.022,0,0.749,20,0,14.1,1.28,0.105,4,0,24,0.65,39.6,0.57,326,7.43,60,0.077,0,0.011,0,253,0.027,0.203,0,4.96,378,0
173725,"Fish, pollock, Alaska, raw",75.714286,17.17,0.82,0,0,0,0,0.095,0.009,0,0.075,0.16,0.003,0,0.148,0,0,0,0,0,0,0,34,0.4,0,0.27,331,0,12,0.041,0,0.011,0,190,0,0,0,0,159,0
173726,"Fish, pollock, Alaska, cooked",86.190476,19.42,0.9946,0,0,0,0,0.1312,0.006,0,0.1046,0.2276,0.0033,0,0.2029,0,0,0,0,0,0,0,37,0.44,0,0.29,364,0,13,0.043,0,0.011,0,206,0,0,0,0,166,0
173727,"Beans, adzuki, mature seeds, raw",327.857143,19.87,0.53,62.9,12.7,0,1.668,0.05,0,0,0,0,0,0,0.191,1,0,0,0,0.351,622,0,127,5.04,3.1,4.98,1254,2.63,66,1.094,0,1.73,0,381,0.455,0.22,1.471,0,5,0
173728,"Beans, adzuki, mature seeds, cooked, boiled, without salt",127.619048,7.52,0.1,24.77,7.3,0,0.632,0.009,0,0,0,0,0,0,0.036,0,0,0,0,0.096,121,0,52,1.77,1.2,2,532,0.717,28,0.298,0,0.573,0,168,0.115,0.064,0.43,0,8,0
173729,"Beans, adzuki, mature seeds, canned, sweetened",236.190476,3.8,0.03,55.01,0,0,0.319,0.003,0,0,0,0,0,0,0.011,0,0,0,0,0.084,107,0,31,1.56,3.2,1.13,119,0.631,22,0.265,0,0.504,0,74,0.101,0.056,0.378,0,218,0
173730,"Yokan, prepared from adzuki beans and sugar",259.047619,3.29,0.12,60.72,0,0,0.276,0.011,0,0,0,0,0,0,0.043,0,0,0,0,0.008,8,0,18,0.07,2.3,1.16,45,0.057,27,0.029,0,0.14,0,40,0.005,0.004,0.099,0,83,0
173731,"Beans, baked, home prepared",155,5.54,5.15,21.63,5.5,0,0.428,2.133,0,0,0,0,0,0,1.948,0,1.1,0,0,0.09,48,0,43,0.73,5.7,1.99,358,0.408,61,0.159,0,0.255,0,109,0.136,0.049,0.155,0,422,0
173732,"Beans, baked, canned, with pork and sweet sauce",105,4.52,0.89,21.57,4.4,8.23,0.399,0.222,0.221,0.179,0,0,0,0,0.231,1,0,0,0.04,0.05,8,0,30,0.51,4.8,1.4,231,0.304,39,0.171,0,0.362,0,88,0.033,0.015,0.148,0,391,0
173733,"Beans, baked, canned, with pork and tomato sauce",94,5.15,0.93,18.69,4,5.67,0.383,0.277,0,0.039,0,0,0,0,0.293,4,3,0,0.1,0.063,15,0,34,5.48,4.7,3.24,295,0.494,56,0.213,0,0.302,0,116,0.052,0.046,0.392,0,437,0
173734,"Beans, black, mature seeds, raw",341,21.6,1.42,62.36,15.5,2.12,1.725,0.123,0,0,0,0,0,0,0.366,0,0,0,0.21,0.286,444,0,171,3.65,3.2,5.02,1483,1.955,123,0.841,0,1.06,0,352,0.9,0.193,0.899,0,5,0
173735,"Beans, black, mature seeds, cooked, boiled, without salt",131.428571,8.86,0.54,23.71,8.7,0.32,0.708,0.047,0,0,0,0,0,0,0.139,0,0,0,0.87,0.069,149,0,70,1.12,1.2,2.1,355,0.505,27,0.209,0,0.444,0,140,0.244,0.059,0.242,0,1,0
173736,"Beans, cranberry (roman), mature seeds, cooked, boiled, without salt",135.47619,9.34,0.46,24.46,8.6,0,0.746,0.04,0,0,0,0,0,0,0.119,0,0,0,0,0.081,207,0,50,1.14,1.3,2.09,387,0.515,50,0.231,0,0.37,0,135,0.21,0.069,0.24,0,1,0
173737,"Beans, cranberry (roman), mature seeds, canned",82.619048,5.54,0.28,15.12,6.3,0,0.443,0.024,0,0,0,0,0,0,0.072,0,0.8,0,0,0.055,77,0,32,0.84,3.1,1.55,260,0.504,34,0.142,0,0.2,0,86,0.039,0.039,0.144,0,332,0
173738,"Beans, french, mature seeds, raw",341.666667,18.81,2.02,64.11,25.2,0,1.502,0.138,0,0,0,0,0,0,0.221,0,4.6,0,0,0.401,399,0,188,1.9,12.9,3.4,1316,2.083,186,0.44,0,1.2,0,304,0.535,0.221,0.789,0,18,0
173739,"Beans, french, mature seeds, cooked, boiled, without salt",128.571429,7.05,0.76,24.02,9.4,0,0.563,0.052,0,0,0,0,0,0,0.083,0,1.2,0,0,0.105,75,0,56,0.64,1.2,1.08,370,0.546,63,0.115,0,0.382,0,102,0.13,0.062,0.222,0,6,0
173740,"Beans, kidney, all types, mature seeds, cooked, boiled, without salt",126.666667,8.67,0.5,22.8,6.4,0.32,0.736,0.039,0,0,0,0,0,0,0.073,0,1.2,0,0.03,0.12,130,0,42,1,1.1,2.22,405,0.578,35,0.216,0,0.43,0,138,0.16,0.058,0.22,0,1,0
173741,"Beans, kidney, all types, mature seeds, canned",84,5.22,0.6,14.5,4.3,1.85,0.445,0.382,0,0.075,0,0,0,0,0.141,0,1.2,0,0.02,0.074,36,0,27,0.46,0.9,1.17,237,0.411,34,0.135,0,0.168,0,90,0.116,0.051,0.138,0,296,0
173742,"Beans, kidney, california red, mature seeds, raw",328.809524,24.37,0.25,59.8,24.9,0,1.946,0.019,0,0,0,0,0,0,0.036,0,4.5,0,0,0.397,394,0,160,2.55,3.2,9.35,1490,2.06,195,1.1,0,1,0,405,0.529,0.219,0.78,0,11,0
173743,"Beans, kidney, california red, mature seeds, cooked, boiled, without salt",123.571429,9.13,0.09,22.41,9.3,0,0.729,0.007,0,0,0,0,0,0,0.014,0,1.2,0,0,0.104,74,0,48,0.86,1.2,2.98,419,0.54,66,0.289,0,0.318,0,137,0.129,0.062,0.219,0,4,0
173744,"Beans, kidney, red, mature seeds, raw",337,22.53,1.06,61.29,15.2,2.1,1.799,0.082,0,0,0,0,0,0,0.154,0,4.5,0,0.21,0.397,394,0,138,2.79,3.2,6.69,1359,2.11,83,0.699,0,1.111,0,406,0.608,0.215,0.78,0,12,0
173745,"Beans, navy, mature seeds, raw",337,22.33,1.5,60.75,15.3,3.88,1.723,0.128,0,0.538,0,0,0,0,0.17,0,0,0,0.02,0.428,364,0,175,3.65,11,5.49,1185,2.188,147,0.834,0,1.418,0,407,0.775,0.164,0.744,0,5,0
173746,"Beans, navy, mature seeds, cooked, boiled, without salt",139.285714,8.23,0.62,26.05,10.5,0.37,0.7,0.142,0,0.177,0,0,0,0,0.098,0,0.9,0,0.01,0.138,140,0,53,1.03,2.9,2.36,389,0.649,69,0.21,0,0.527,0,144,0.237,0.066,0.266,0,0,0
173747,"Beans, navy, mature seeds, canned",112.619048,7.53,0.43,20.45,5.1,0.28,0.639,0.038,0,0,0,0,0,0,0.112,0,0.7,0,0.78,0.103,62,0,47,0.77,5.8,1.85,288,0.487,47,0.208,0,0.375,0,134,0.141,0.055,0.172,0,336,0
173748,"Beans, pink, mature seeds, raw",343,20.96,1.13,64.19,12.7,2.14,1.673,0.098,0,0,0,0,0,0,0.292,0,0,0,0.21,0.527,463,0,182,2.55,13,6.77,1464,1.892,130,0.81,0,1.376,0,415,0.772,0.192,0.997,0,8,0
173749,"Beans, small white, mature seeds, raw",334.761905,21.11,1.18,62.25,24.9,0,1.685,0.102,0,0,0,0,0,0,0.304,0,0,0,0,0.439,386,0,183,2.81,12.8,7.73,1542,1.342,173,0.635,0,1.278,0,445,0.743,0.207,0.729,0,12,0
173750,"Beans, small white, mature seeds, cooked, boiled, without salt",141.428571,8.97,0.64,25.81,10.4,0,0.716,0.056,0,0,0,0,0,0,0.166,0,0,0,0,0.127,137,0,68,1.09,1.3,2.84,463,0.272,73,0.149,0,0.51,0,169,0.236,0.059,0.251,0,2,0
173751,"Beans, yellow, mature seeds, raw",343.571429,22,2.6,60.7,25.1,0,1.756,0.226,0,0,0,0,0,0,0.671,0,0,0,0,0.442,389,0,222,2.83,12.8,7.01,1042,2.43,166,0.639,0,1.286,0,488,0.69,0.33,0.734,0,12,0
173752,"Beans, yellow, mature seeds, cooked, boiled, without salt",143.095238,9.16,1.08,25.28,10.4,0.34,0.732,0.094,0,0,0,0,0,0,0.279,0,1.8,0,0.94,0.129,81,0,74,1.06,1.3,2.48,325,0.708,62,0.186,0,0.455,0,183,0.187,0.103,0.229,0,5,0
173753,"Broadbeans (fava beans), mature seeds, cooked, boiled, without salt",109.52381,7.6,0.4,19.65,5.4,1.82,0.572,0.079,0,0,0,0,0,0,0.066,1,0.3,0,0.02,0.072,104,0,43,1.01,2.6,1.5,268,0.711,36,0.259,0,0.421,0,125,0.097,0.089,0.157,0,5,0
173754,"Broadbeans (fava beans), mature seeds, canned",70.714286,5.47,0.22,12.41,3.7,0,0.411,0.044,0,0,0,0,0,0,0.037,1,1.8,0,0,0.045,33,0,32,0.62,1.8,1,242,0.96,26,0.109,0,0.288,0,79,0.02,0.05,0.119,0,453,0
173755,Carob flour,222,4.62,0.65,88.88,39.8,49.08,0.442,0.197,0,0,0,0,0,0,0.09,1,0.2,0,0.63,0.366,29,0,54,0.92,5.3,2.94,827,1.897,348,0.571,0,0.508,0,79,0.053,0.461,0.047,0,35,0
173756,"Chickpeas (garbanzo beans, bengal gram), mature seeds, raw",378,20.47,6.04,62.95,12.2,10.7,1.465,1.377,0,0,0,0,0,0,0.603,3,4,0,0.82,0.535,557,0,79,2.76,0,4.31,718,1.541,57,0.656,0,4.15,0,252,0.477,0.212,1.588,0,24,0
173757,"Chickpeas (garbanzo beans, bengal gram), mature seeds, cooked, boiled, without salt",163.333333,8.86,2.59,27.42,7.6,4.8,0.631,0.583,0,0,0,0,0,0,0.269,1,1.3,0,0.35,0.139,172,0,48,1.53,3.7,2.89,291,0.526,49,0.352,0,1.03,0,168,0.116,0.063,0.286,0,7,0
173758,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, raw",334.761905,23.52,1.26,60.03,10.6,6.9,1.802,0.106,0,0,0,0,0,0,0.331,3,1.5,0,0.39,0.357,633,0,184,3.37,9,8.27,1112,2.075,110,0.845,0,1.528,0,424,0.853,0.226,1.496,0,16,0
173759,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, without salt",116,7.73,0.53,20.76,6.5,3.3,0.592,0.044,0,0,0,0,0,0,0.138,1,0.4,0,0.28,0.1,208,0,53,1.29,2.5,2.51,278,0.495,24,0.268,0,0.475,0,156,0.202,0.055,0.411,0,4,0
173760,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned, plain",76.666667,4.74,0.55,13.63,3.3,0,0.363,0.046,0,0,0,0,0,0,0.144,0,2.7,0,0,0.045,51,0,28,0.7,2.3,0.97,172,0.354,20,0.117,0,0.283,0,70,0.076,0.074,0.19,0,293,0
173761,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned with pork",82.619048,2.74,1.6,16.53,3.3,0,0.21,0.656,0,0,0,0,0,0,0.605,0,0.2,0,0,0.045,51,0,43,1.04,2.3,1.42,178,0.431,17,0.17,0,0.392,0,96,0.063,0.05,0.191,0,350,0
173762,"Vitasoy USA, Organic Nasoya Extra Firm Tofu",98,10.1,5.2,2.6,1.3,0.4,0,1.4,0,0,0,0,0,0,0.7,2,0,0,0,0,0,0,0,0,0,1.6,0,0,77,0,0,0,0,0,0,0,0,0,4,0
173763,"Vitasoy USA, Organic Nasoya Firm Tofu",84.047619,8.9,4.4,2.3,0.8,0.3,0,1.2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.2,0,0,125,0,0,0,0,0,0,0,0,0,4,0
173764,"Vitasoy USA, Organic Nasoya Silken Tofu",47,4.8,2.5,1.4,0.3,0.2,0,0.6,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.9,0,0,75,0,0,0,0,0,0,0,0,0,2,0
173765,"Soymilk (All flavors), enhanced",45,2.94,1.99,3.45,0.4,2.53,0,0.412,0,0,0,0,0,0,0.206,0,7.2,1.2,2.52,0.233,0,0,0,0.24,2.3,0.49,141,3.292,140,0.123,0,0,0,0,0.062,0.199,0,1.08,50,0
173766,"Soymilk, original and vanilla, light, with added calcium, vitamins A and D",30,2.38,0.77,3.51,0.3,2.61,0,0.202,0,0,0,0,0,0,0.005,61,0,1.2,0.06,0.016,9,0,15,0.23,2.3,0.43,117,0.222,123,0.086,0,0,0,87,0.037,0.201,0,1,48,0
